risk_rank,occupation_code,total_asset,AGE,cycam,country,cur_type,amt,date
1,12.0,155750.0,2,202031.0,130,47,312.0,5
1,12.0,155750.0,2,202031.0,130,47,1660.0,6
1,12.0,155750.0,2,202031.0,130,47,50507.0,6
1,12.0,155750.0,2,202031.0,130,47,70710.0,6
1,12.0,155750.0,2,202031.0,130,47,53821.0,8
1,12.0,155750.0,2,202031.0,130,47,55759.0,8
1,12.0,155750.0,2,202031.0,130,47,55759.0,8
1,12.0,155750.0,2,202031.0,130,47,46645.0,8
1,12.0,155750.0,2,202031.0,130,47,160.0,8
1,12.0,155750.0,2,202031.0,130,47,758.0,8
1,12.0,155750.0,2,202031.0,130,47,66.0,8
1,12.0,155750.0,2,202031.0,130,47,677.0,8
1,12.0,155750.0,2,202031.0,130,47,51517.0,8
1,12.0,155750.0,2,202031.0,130,47,51517.0,8
1,12.0,155750.0,2,202031.0,130,47,51517.0,8
1,12.0,155750.0,2,202031.0,130,47,50805.0,8
1,12.0,155750.0,2,202031.0,130,47,51517.0,8
1,12.0,155750.0,2,202031.0,130,47,28.0,12
1,12.0,155750.0,2,202031.0,130,47,55557.0,12
1,12.0,155750.0,2,202031.0,130,47,324.0,12
1,12.0,155750.0,2,202031.0,130,47,55557.0,12
1,12.0,155750.0,2,202031.0,130,47,229.0,12
1,12.0,155750.0,2,202031.0,130,47,263.0,12
1,12.0,155750.0,2,202031.0,130,47,55557.0,12
1,12.0,155750.0,2,202031.0,130,47,55557.0,12
1,12.0,155750.0,2,202031.0,130,47,55130.0,12
1,12.0,155750.0,2,202031.0,130,47,55557.0,12
1,12.0,155750.0,2,202031.0,135,46,25607.0,25
1,12.0,155750.0,2,202031.0,130,47,67875.0,25
1,12.0,54596.0,2,202031.0,130,47,154.0,33
1,12.0,54596.0,2,202031.0,130,47,135.0,33
1,12.0,54596.0,2,202031.0,135,47,170.0,34
1,12.0,54596.0,2,202031.0,130,47,48688.0,34
1,12.0,54596.0,2,202031.0,130,47,56568.0,35
1,12.0,54596.0,2,202031.0,130,47,56568.0,35
1,12.0,54596.0,2,202031.0,130,47,330.0,35
1,12.0,54596.0,2,202031.0,130,47,52914.0,35
1,12.0,164648.0,2,202031.0,130,47,272.0,252
1,12.0,164648.0,2,202031.0,130,47,99666.0,252
1,12.0,164648.0,2,202031.0,130,47,66444.0,252
1,12.0,164648.0,2,202031.0,130,47,69409.0,252
1,12.0,164648.0,2,202031.0,130,47,66444.0,252
1,12.0,164648.0,2,202031.0,130,47,26749.0,266
1,12.0,164648.0,2,202031.0,135,47,78.0,267
1,12.0,145814.0,2,202031.0,130,47,38385.0,277
1,12.0,145814.0,2,202031.0,130,47,576.0,279
1,12.0,145814.0,2,202031.0,130,47,576.0,279
1,12.0,145814.0,2,202031.0,130,47,172.0,278
3,12.0,6416.0,4,304432.0,130,47,8392.0,5
3,12.0,6416.0,4,304432.0,130,47,10824.0,5
3,12.0,6416.0,4,304432.0,130,47,1045.0,5
3,12.0,6416.0,4,304432.0,130,47,1045.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,10722.0,5
3,12.0,6416.0,4,304432.0,130,47,10741.0,5
3,12.0,6416.0,4,304432.0,130,47,1045.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,8443.0,5
3,12.0,6416.0,4,304432.0,130,47,10965.0,5
3,12.0,6416.0,4,304432.0,130,47,31611.0,5
3,12.0,6416.0,4,304432.0,130,47,21438.0,5
3,12.0,6416.0,4,304432.0,130,47,1837.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,8392.0,5
3,12.0,6416.0,4,304432.0,130,47,3942.0,5
3,12.0,6416.0,4,304432.0,130,47,10909.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,31561.0,5
3,12.0,6416.0,4,304432.0,130,47,1837.0,5
3,12.0,6416.0,4,304432.0,130,47,1071.0,5
3,12.0,6416.0,4,304432.0,130,47,21325.0,5
3,12.0,6416.0,4,304432.0,130,47,24126.0,5
3,12.0,6416.0,4,304432.0,130,47,1837.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,1837.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,10797.0,5
3,12.0,6416.0,4,304432.0,130,47,8544.0,5
3,12.0,6416.0,4,304432.0,130,47,8392.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,3942.0,5
3,12.0,6416.0,4,304432.0,130,47,10753.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,1045.0,5
3,12.0,6416.0,4,304432.0,130,47,1071.0,5
3,12.0,6416.0,4,304432.0,130,47,1837.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,21504.0,5
3,12.0,6416.0,4,304432.0,130,47,8443.0,5
3,12.0,6416.0,4,304432.0,130,47,10925.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,8392.0,5
3,12.0,6416.0,4,304432.0,130,47,1837.0,5
3,12.0,6416.0,4,304432.0,130,47,10853.0,5
3,12.0,6416.0,4,304432.0,130,47,8646.0,5
3,12.0,6416.0,4,304432.0,130,47,31838.0,5
3,12.0,6416.0,4,304432.0,130,47,1045.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,8443.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,9148.0,5
3,12.0,6416.0,4,304432.0,130,47,3790.0,5
3,12.0,6416.0,4,304432.0,130,47,10935.0,5
3,12.0,6416.0,4,304432.0,130,47,3902.0,5
3,12.0,6416.0,4,304432.0,130,47,8392.0,5
3,12.0,6416.0,4,304432.0,130,47,10752.0,5
3,12.0,6416.0,4,304432.0,130,47,21412.0,5
3,12.0,6416.0,4,304432.0,130,47,21362.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,3892.0,5
3,12.0,6416.0,4,304432.0,130,47,1953.0,5
3,12.0,6416.0,4,304432.0,130,47,21413.0,5
3,12.0,6416.0,4,304432.0,130,47,10696.0,5
3,12.0,6416.0,4,304432.0,130,47,974.0,5
3,12.0,6416.0,4,304432.0,130,47,1400.0,5
3,12.0,6416.0,4,304432.0,130,47,1644.0,5
3,12.0,6416.0,4,304432.0,130,47,852.0,5
3,12.0,6416.0,4,304432.0,130,47,1035.0,5
3,12.0,6416.0,4,304432.0,130,47,1461.0,5
3,12.0,6416.0,4,304432.0,130,47,8301.0,5
3,12.0,6416.0,4,304432.0,130,47,24720.0,5
3,12.0,6416.0,4,304432.0,130,47,8661.0,6
3,12.0,6416.0,4,304432.0,130,47,1979.0,6
3,12.0,6416.0,4,304432.0,130,47,8402.0,6
3,12.0,6416.0,4,304432.0,130,47,3902.0,6
3,12.0,6416.0,4,304432.0,130,47,1005.0,6
3,12.0,6416.0,4,304432.0,130,47,61.0,6
3,12.0,6416.0,4,304432.0,130,47,21423.0,6
3,12.0,6416.0,4,304432.0,130,47,21371.0,6
3,12.0,6416.0,4,304432.0,130,47,10768.0,6
3,12.0,6416.0,4,304432.0,130,47,61.0,6
3,12.0,6416.0,4,304432.0,130,47,183.0,6
3,12.0,6416.0,4,304432.0,130,47,548.0,6
3,12.0,6416.0,4,304432.0,130,47,913.0,6
3,12.0,6416.0,4,304432.0,130,47,274.0,6
3,12.0,6416.0,4,304432.0,130,47,122.0,6
3,12.0,6416.0,4,304432.0,130,47,15111.0,7
3,12.0,6416.0,4,304432.0,130,47,466.0,7
3,12.0,6416.0,4,304432.0,130,47,1218.0,7
3,12.0,6416.0,4,304432.0,130,47,122.0,7
3,12.0,6416.0,4,304432.0,130,47,18540.0,7
3,12.0,6416.0,4,304432.0,130,47,487.0,7
3,12.0,6416.0,4,304432.0,130,47,1522.0,11
3,12.0,6416.0,4,304432.0,130,47,764.0,11
3,12.0,6416.0,4,304432.0,130,47,76717.0,13
3,12.0,6416.0,4,304432.0,130,47,304.0,13
3,12.0,6416.0,4,304432.0,130,47,670.0,13
3,12.0,6416.0,4,304432.0,130,47,56.0,13
3,12.0,6416.0,4,304432.0,130,47,61.0,13
3,12.0,6416.0,4,304432.0,130,47,61.0,13
3,12.0,6416.0,4,304432.0,130,47,122.0,13
3,12.0,6416.0,4,304432.0,130,47,1109.0,18
3,12.0,6416.0,4,304432.0,130,47,1461.0,18
3,12.0,6416.0,4,304432.0,130,47,18540.0,18
3,12.0,6416.0,4,304432.0,130,47,1827.0,18
3,12.0,6416.0,4,304432.0,130,47,1644.0,18
3,12.0,6416.0,4,304432.0,130,47,3027.0,18
3,12.0,6416.0,4,304432.0,130,47,8305.0,18
3,12.0,6416.0,4,304432.0,130,47,61.0,18
3,12.0,6416.0,4,304432.0,130,47,5135.0,19
3,12.0,6416.0,4,304432.0,130,47,5602.0,19
3,12.0,6416.0,4,304432.0,130,47,3601.0,19
3,12.0,6416.0,4,304432.0,130,47,4108.0,19
3,12.0,6416.0,4,304432.0,130,47,6399.0,19
3,12.0,6416.0,4,304432.0,130,47,18733.0,19
3,12.0,6416.0,4,304432.0,130,47,609.0,19
3,12.0,6416.0,4,304432.0,130,47,27598.0,20
3,12.0,6416.0,4,304432.0,130,47,548.0,20
3,12.0,6416.0,4,304432.0,130,47,1461.0,20
3,12.0,6416.0,4,304432.0,130,47,18540.0,20
3,12.0,6416.0,4,304432.0,130,47,12451.0,20
3,12.0,6416.0,4,304432.0,130,47,974.0,21
3,12.0,6416.0,4,304432.0,130,47,223.0,21
3,12.0,6416.0,4,304432.0,130,47,487.0,21
3,12.0,6416.0,4,304432.0,130,47,11373.0,21
3,12.0,6416.0,4,304432.0,130,47,1644.0,25
3,12.0,6416.0,4,304432.0,130,47,61.0,25
3,12.0,6416.0,4,304432.0,130,47,16892.0,25
3,12.0,6416.0,4,304432.0,130,47,981.0,25
3,12.0,6416.0,4,304432.0,130,47,59.0,25
3,12.0,6416.0,4,304432.0,130,47,426.0,25
3,12.0,6416.0,4,304432.0,130,47,1400.0,25
3,12.0,6416.0,4,304432.0,130,47,433.0,25
3,12.0,6416.0,4,304432.0,130,47,61.0,25
3,12.0,6416.0,4,304432.0,130,47,1969.0,26
3,12.0,6416.0,4,304432.0,130,47,1969.0,26
3,12.0,6416.0,4,304432.0,130,47,1969.0,26
3,12.0,6416.0,4,304432.0,130,47,426.0,26
3,12.0,6416.0,4,304432.0,130,47,50.0,26
3,12.0,6416.0,4,304432.0,130,47,731.0,26
3,12.0,6837.0,4,304432.0,130,47,857.0,32
3,12.0,6837.0,4,304432.0,130,47,32782.0,32
3,12.0,6837.0,4,304432.0,130,47,304.0,32
3,12.0,6837.0,4,304432.0,130,47,2131.0,32
3,12.0,6837.0,4,304432.0,130,47,1096.0,32
3,12.0,6837.0,4,304432.0,130,47,61.0,32
3,12.0,6837.0,4,304432.0,130,47,913.0,32
3,12.0,6837.0,4,304432.0,130,47,244.0,32
3,12.0,6837.0,4,304432.0,130,47,30367.0,32
3,12.0,6837.0,4,304432.0,130,47,1583.0,32
3,12.0,6837.0,4,304432.0,130,47,1601.0,34
3,12.0,6837.0,4,304432.0,130,47,82.0,34
3,12.0,6837.0,4,304432.0,130,47,731.0,34
3,12.0,6837.0,4,304432.0,130,47,4514.0,34
3,12.0,6837.0,4,304432.0,130,47,1035.0,34
3,12.0,6837.0,4,304432.0,130,47,2573.0,34
3,12.0,6837.0,4,304432.0,130,47,1730.0,34
3,12.0,5768.0,4,304432.0,130,47,1867.0,75
3,12.0,5768.0,4,304432.0,130,47,1867.0,75
3,12.0,5768.0,4,304432.0,130,47,915.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1867.0,75
3,12.0,5768.0,4,304432.0,130,47,3379.0,75
3,12.0,5768.0,4,304432.0,130,47,3379.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,4074.0,75
3,12.0,5768.0,4,304432.0,130,47,3430.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,4095.0,75
3,12.0,5768.0,4,304432.0,130,47,4176.0,75
3,12.0,5768.0,4,304432.0,130,47,3430.0,75
3,12.0,5768.0,4,304432.0,130,47,4074.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,3405.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1867.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,3430.0,75
3,12.0,5768.0,4,304432.0,130,47,4074.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,915.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,4074.0,75
3,12.0,5768.0,4,304432.0,130,47,1867.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,915.0,75
3,12.0,5768.0,4,304432.0,130,47,1002.0,75
3,12.0,5768.0,4,304432.0,130,47,3379.0,75
3,12.0,5768.0,4,304432.0,130,47,1279.0,75
3,12.0,5768.0,4,304432.0,130,47,183.0,75
3,12.0,5768.0,4,304432.0,130,47,1522.0,75
3,12.0,5768.0,4,304432.0,130,47,1644.0,75
3,12.0,5768.0,4,304432.0,130,47,1644.0,75
3,12.0,5768.0,4,304432.0,130,47,9970.0,75
3,12.0,5768.0,4,304432.0,130,47,792.0,75
3,12.0,5768.0,4,304432.0,130,47,30900.0,75
3,17.0,908718.0,4,186027.0,130,47,6200.0,5
3,17.0,908718.0,4,186027.0,130,47,2253.0,5
3,17.0,908718.0,4,186027.0,130,47,1212.0,5
3,17.0,908718.0,4,186027.0,130,47,100.0,5
3,17.0,908718.0,4,186027.0,130,47,93.0,5
3,17.0,908718.0,4,186027.0,130,47,31.0,13
3,17.0,908718.0,4,186027.0,130,47,93.0,13
3,17.0,908718.0,4,186027.0,130,47,31.0,13
3,17.0,908718.0,4,186027.0,130,47,131.0,28
3,17.0,908718.0,4,186027.0,130,47,31.0,28
3,17.0,908718.0,4,186027.0,130,47,31.0,28
3,17.0,908718.0,4,186027.0,130,47,31.0,28
3,17.0,908718.0,4,186027.0,130,47,1111.0,28
3,17.0,1207645.0,4,186027.0,130,47,17245.0,47
3,17.0,1207645.0,4,186027.0,130,47,31.0,47
3,17.0,1207645.0,4,186027.0,130,47,31.0,47
3,17.0,1207645.0,4,186027.0,130,47,975.0,47
3,17.0,1207645.0,4,186027.0,130,47,2067.0,56
3,17.0,1207645.0,4,186027.0,130,47,930.0,56
3,17.0,1044032.0,4,186027.0,130,47,1906.0,68
3,17.0,1304258.0,4,186027.0,130,47,413.0,99
3,17.0,1304258.0,4,186027.0,130,47,21.0,99
3,17.0,1304258.0,4,186027.0,57,47,444.0,99
3,17.0,1304258.0,4,186027.0,130,47,1026.0,99
3,17.0,1304258.0,4,186027.0,130,47,413.0,103
3,17.0,1304258.0,4,186027.0,130,47,40.0,103
3,17.0,1304258.0,4,186027.0,130,47,31.0,103
3,17.0,1304258.0,4,186027.0,130,47,26.0,103
3,17.0,1304258.0,4,186027.0,130,47,62.0,103
3,17.0,1304258.0,4,186027.0,130,47,1174.0,105
3,17.0,1304258.0,4,186027.0,130,47,31.0,105
3,17.0,1304258.0,4,186027.0,130,47,31.0,105
3,17.0,1304258.0,4,186027.0,130,47,130.0,116
3,17.0,1304258.0,4,186027.0,130,47,878.0,116
3,17.0,1304258.0,4,186027.0,130,47,31.0,116
3,17.0,1304258.0,4,186027.0,130,47,31.0,116
3,17.0,1304258.0,4,186027.0,130,47,31.0,116
3,17.0,1304258.0,4,186027.0,130,47,57.0,117
3,17.0,1304258.0,4,186027.0,130,47,413.0,117
3,17.0,1304258.0,4,186027.0,130,47,31.0,117
3,17.0,1304258.0,4,186027.0,130,47,43.0,117
3,17.0,1304258.0,4,186027.0,130,47,31.0,117
3,17.0,1304258.0,4,186027.0,130,47,413.0,117
3,17.0,1011486.0,4,186027.0,130,47,62.0,139
3,17.0,1011486.0,4,186027.0,130,47,31.0,145
3,17.0,1011486.0,4,186027.0,130,47,413.0,146
3,17.0,1011486.0,4,186027.0,130,47,31.0,146
3,17.0,1011486.0,4,186027.0,130,47,51.0,146
3,17.0,1011486.0,4,186027.0,130,47,31.0,147
3,17.0,1011486.0,4,186027.0,130,47,54.0,147
3,17.0,1148213.0,4,186027.0,130,47,160.0,155
3,17.0,1148213.0,4,186027.0,130,47,31.0,155
3,17.0,1148213.0,4,186027.0,130,47,31.0,155
3,17.0,1148213.0,4,186027.0,130,47,2186.0,166
3,17.0,1148213.0,4,186027.0,130,47,31.0,166
3,17.0,979330.0,4,186027.0,130,47,987.0,203
3,17.0,979330.0,4,186027.0,130,47,124.0,203
3,17.0,979330.0,4,186027.0,130,47,517.0,203
3,17.0,979330.0,4,186027.0,130,47,841.0,207
3,17.0,733596.0,4,186027.0,130,47,6108.0,215
3,17.0,733596.0,4,186027.0,130,47,1333.0,216
3,17.0,733596.0,4,186027.0,130,47,703.0,216
3,17.0,733596.0,4,186027.0,130,47,2430.0,216
3,17.0,733596.0,4,186027.0,130,47,577.0,216
3,17.0,733596.0,4,186027.0,130,47,368.0,224
3,17.0,733596.0,4,186027.0,130,47,57.0,224
3,17.0,733596.0,4,186027.0,130,47,1265.0,224
3,17.0,733596.0,4,186027.0,130,47,167.0,224
3,17.0,733596.0,4,186027.0,130,47,47.0,230
3,17.0,733596.0,4,186027.0,130,47,184.0,230
3,17.0,733596.0,4,186027.0,130,47,1147.0,230
3,17.0,733596.0,4,186027.0,130,47,60.0,235
3,17.0,733596.0,4,186027.0,130,47,148.0,235
3,17.0,756927.0,4,186027.0,130,47,31.0,277
3,17.0,756927.0,4,186027.0,130,47,506.0,286
3,17.0,756927.0,4,186027.0,130,47,31.0,286
3,17.0,432633.0,4,186027.0,130,47,72.0,312
3,17.0,432633.0,4,186027.0,130,47,171.0,312
3,17.0,280078.0,4,186027.0,130,47,492.0,340
3,17.0,280078.0,4,186027.0,130,47,31.0,348
3,17.0,280078.0,4,186027.0,130,47,31.0,348
3,17.0,280078.0,4,186027.0,130,47,626.0,350
3,17.0,280078.0,4,186027.0,130,47,134.0,350
3,17.0,1542921.0,3,300125.0,130,47,1087.0,7
3,17.0,1542921.0,3,300125.0,130,47,1180.0,7
3,17.0,1542921.0,3,300125.0,130,47,180.0,8
3,17.0,1542921.0,3,300125.0,130,47,500.0,15
3,17.0,1542921.0,3,300125.0,130,47,77012.0,18
3,17.0,1542921.0,3,300125.0,130,47,1891.0,18
3,17.0,1542921.0,3,300125.0,130,47,7003.0,18
3,17.0,1542921.0,3,300125.0,130,47,315.0,19
3,17.0,1542921.0,3,300125.0,130,47,400.0,19
3,17.0,1542921.0,3,300125.0,118,47,1411.0,20
3,17.0,1542921.0,3,300125.0,130,47,265.0,20
3,17.0,1542921.0,3,300125.0,130,47,2474.0,20
3,17.0,1542921.0,3,300125.0,130,47,590.0,22
3,17.0,1542921.0,3,300125.0,118,47,2771.0,25
3,17.0,1542921.0,3,300125.0,130,47,6637.0,25
3,17.0,1542921.0,3,300125.0,130,47,500.0,25
3,17.0,1542921.0,3,300125.0,130,47,10354.0,27
3,17.0,1542921.0,3,300125.0,130,47,916.0,27
3,17.0,1542921.0,3,300125.0,130,47,3125.0,28
3,17.0,1542921.0,3,300125.0,130,47,500.0,28
3,17.0,1203212.0,3,300125.0,130,47,500.0,33
3,17.0,1203212.0,3,300125.0,130,47,230.0,35
3,17.0,1203212.0,3,300125.0,130,47,162.0,40
3,17.0,1203212.0,3,300125.0,130,47,1128.0,41
3,17.0,1203212.0,3,300125.0,130,47,500.0,41
3,17.0,1203212.0,3,300125.0,130,47,500.0,41
3,17.0,1203212.0,3,300125.0,130,47,760.0,42
3,17.0,1203212.0,3,300125.0,130,47,400.0,43
3,17.0,1203212.0,3,300125.0,130,47,57.0,43
3,17.0,1203212.0,3,300125.0,130,47,400.0,46
3,17.0,1203212.0,3,300125.0,130,47,470.0,47
3,17.0,1203212.0,3,300125.0,130,47,625.0,47
3,17.0,1203212.0,3,300125.0,130,47,625.0,47
3,17.0,1203212.0,3,300125.0,130,47,9904.0,50
3,17.0,1203212.0,3,300125.0,130,47,301.0,50
3,17.0,1203212.0,3,300125.0,130,47,134.0,50
3,17.0,1203212.0,3,300125.0,130,47,500.0,53
3,17.0,1203212.0,3,300125.0,130,47,919.0,55
3,17.0,1203212.0,3,300125.0,130,47,154.0,55
3,17.0,1203212.0,3,300125.0,130,47,500.0,56
3,17.0,1203212.0,3,300125.0,130,47,274.0,57
3,17.0,1203212.0,3,300125.0,130,47,417.0,57
3,17.0,1153539.0,3,300125.0,130,47,276.0,60
3,17.0,1153539.0,3,300125.0,130,47,500.0,60
3,17.0,1153539.0,3,300125.0,130,47,916.0,61
3,17.0,1153539.0,3,300125.0,130,47,2392.0,62
3,17.0,1153539.0,3,300125.0,130,47,154.0,62
3,17.0,1153539.0,3,300125.0,130,47,475.0,63
3,17.0,1153539.0,3,300125.0,130,47,272.0,63
3,17.0,1153539.0,3,300125.0,130,47,365.0,63
3,17.0,1153539.0,3,300125.0,130,47,386.0,64
3,17.0,1153539.0,3,300125.0,130,47,168.0,64
3,17.0,1153539.0,3,300125.0,130,47,33333.0,67
3,17.0,1153539.0,3,300125.0,130,47,880.0,67
3,17.0,1153539.0,3,300125.0,130,47,179.0,67
3,17.0,1153539.0,3,300125.0,130,47,5401.0,67
3,17.0,1153539.0,3,300125.0,130,47,400.0,68
3,17.0,1153539.0,3,300125.0,130,47,976.0,68
3,17.0,1153539.0,3,300125.0,130,47,2491.0,68
3,17.0,1153539.0,3,300125.0,130,47,9494.0,68
3,17.0,1153539.0,3,300125.0,130,47,699.0,68
3,17.0,1153539.0,3,300125.0,130,47,75.0,68
3,17.0,1153539.0,3,300125.0,130,47,1481.0,68
3,17.0,1153539.0,3,300125.0,130,47,240.0,68
3,17.0,1153539.0,3,300125.0,130,47,500.0,68
3,17.0,1153539.0,3,300125.0,130,47,500.0,68
3,17.0,1153539.0,3,300125.0,130,47,325.0,70
3,17.0,1153539.0,3,300125.0,130,47,9494.0,70
3,17.0,1153539.0,3,300125.0,130,47,2491.0,70
3,17.0,1153539.0,3,300125.0,130,47,500.0,71
3,17.0,1153539.0,3,300125.0,130,47,245.0,71
3,17.0,1153539.0,3,300125.0,130,47,211.0,71
3,17.0,1153539.0,3,300125.0,130,47,161.0,75
3,17.0,1153539.0,3,300125.0,130,47,140.0,75
3,17.0,1153539.0,3,300125.0,130,47,375.0,76
3,17.0,1153539.0,3,300125.0,130,47,221.0,77
3,17.0,1153539.0,3,300125.0,130,47,500.0,78
3,17.0,1153539.0,3,300125.0,130,47,255.0,78
3,17.0,1153539.0,3,300125.0,130,47,38.0,82
3,17.0,1153539.0,3,300125.0,130,47,38.0,84
3,17.0,1153539.0,3,300125.0,130,47,95.0,84
3,17.0,1153539.0,3,300125.0,130,47,133.0,81
3,17.0,1153539.0,3,300125.0,130,47,1601.0,81
3,17.0,1153539.0,3,300125.0,130,47,4702.0,85
3,17.0,1153539.0,3,300125.0,130,47,402.0,85
3,17.0,1153539.0,3,300125.0,130,47,445.0,85
3,17.0,1153539.0,3,300125.0,130,47,500.0,85
3,16.0,1153539.0,3,300125.0,130,47,2201.0,88
3,16.0,1153539.0,3,300125.0,130,47,405.0,88
3,16.0,2770522.0,3,300125.0,130,47,445.0,90
3,16.0,2770522.0,3,300125.0,130,47,400.0,89
3,16.0,2770522.0,3,300125.0,130,47,620.0,89
3,16.0,2770522.0,3,300125.0,130,47,133.0,89
3,16.0,2770522.0,3,300125.0,118,47,2100.0,89
3,16.0,2770522.0,3,300125.0,130,47,180.0,89
3,16.0,2770522.0,3,300125.0,130,47,500.0,89
3,16.0,2770522.0,3,300125.0,130,47,500.0,89
3,16.0,2770522.0,3,300125.0,130,47,1501.0,92
3,16.0,2770522.0,3,300125.0,130,47,247.0,92
3,16.0,2770522.0,3,300125.0,130,47,114.0,95
3,16.0,2770522.0,3,300125.0,118,47,2216.0,96
3,16.0,2770522.0,3,300125.0,130,47,150.0,96
3,16.0,2770522.0,3,300125.0,130,47,75.0,96
3,16.0,2770522.0,3,300125.0,130,47,95.0,97
3,16.0,2770522.0,3,300125.0,130,47,426.0,97
3,16.0,2770522.0,3,300125.0,130,47,500.0,97
3,16.0,2770522.0,3,300125.0,130,47,267.0,98
3,16.0,2770522.0,3,300125.0,130,47,300.0,99
3,16.0,2770522.0,3,300125.0,130,47,500.0,99
3,16.0,2770522.0,3,300125.0,130,47,1251.0,99
3,16.0,2770522.0,3,300125.0,130,47,3126.0,99
3,16.0,2770522.0,3,300125.0,130,47,500.0,99
3,16.0,2770522.0,3,300125.0,130,47,481.0,102
3,16.0,2770522.0,3,300125.0,130,47,304.0,103
3,16.0,2770522.0,3,300125.0,130,47,670.0,103
3,16.0,2770522.0,3,300125.0,130,47,670.0,104
3,16.0,2770522.0,3,300125.0,130,47,500.0,104
3,16.0,2770522.0,3,300125.0,130,47,500.0,106
3,16.0,2770522.0,3,300125.0,130,47,215.0,109
3,16.0,2770522.0,3,300125.0,130,47,133.0,109
3,16.0,2770522.0,3,300125.0,130,47,320.0,110
3,16.0,2770522.0,3,300125.0,130,47,242.0,110
3,16.0,2770522.0,3,300125.0,130,47,500.0,110
3,16.0,2770522.0,3,300125.0,130,47,260.0,111
3,16.0,2770522.0,3,300125.0,130,47,500.0,111
3,16.0,2770522.0,3,300125.0,130,47,10.0,112
3,16.0,2770522.0,3,300125.0,130,47,2240.0,113
3,16.0,2770522.0,3,300125.0,130,47,1140.0,113
3,16.0,2770522.0,3,300125.0,130,47,437.0,113
3,16.0,2770522.0,3,300125.0,130,47,99.0,113
3,16.0,2770522.0,3,300125.0,130,47,235.0,116
3,16.0,2770522.0,3,300125.0,130,47,11426.0,116
3,16.0,2770522.0,3,300125.0,130,47,1981.0,116
3,16.0,2770522.0,3,300125.0,130,47,330.0,116
3,16.0,2770522.0,3,300125.0,130,47,100.0,116
3,16.0,2770522.0,3,300125.0,130,47,3892.0,117
3,16.0,2770522.0,3,300125.0,130,47,160.0,117
3,16.0,2770522.0,3,300125.0,130,47,20.0,117
3,16.0,2770522.0,3,300125.0,130,47,240.0,118
3,16.0,2770522.0,3,300125.0,130,47,500.0,119
3,16.0,2325769.0,3,300125.0,130,47,60.0,123
3,16.0,2325769.0,3,300125.0,130,47,500.0,126
3,16.0,2325769.0,3,300125.0,130,47,220.0,120
3,16.0,2325769.0,4,300125.0,130,47,2357.0,130
