alert_key,risk_rank,occupation_code,total_asset,AGE,country,cur_type,amt,cycam,date,sar_flag
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,43,50,417.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,367.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,47,300.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,5155.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,292.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2577.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,25776.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,292.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,517.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,592.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,1060.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2577.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,47,1352.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2427.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,292.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,5155.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2427.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,47,187.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,46,1281.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,816.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,25776.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2427.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,47,3422.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,292.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,43,50,1339.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,13,56,388.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2427.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,10311.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2427.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,816.0,312011.0,46,0
192814,3,18.0,797756.0,3,52,13,2427.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,43,50,62.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,47,686.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
192814,3,18.0,797756.0,3,134,30,212.0,312011.0,46,0
