alert_key,risk_rank,occupation_code,total_asset,AGE,trans_no,trade_amount_usd,cycam,date,sar_flag
284057,3,15.0,613192.0,5,4,97491.0,359179.0,245,0
185965,2,19.0,614022.0,5,0,3191.0,309804.0,28,0
210759,2,19.0,942787.0,5,0,6389.0,309804.0,90,1
187066,1,19.0,10435.0,2,0,57200.0,0.0,32,1
187620,1,2.0,44268.0,3,0,42766.0,207601.0,33,1
188114,1,17.0,1033.0,3,0,117369.0,0.0,34,1
188408,1,12.0,159044.0,4,0,9294.0,256383.0,35,0
190625,1,12.0,159044.0,4,0,10606.0,256383.0,40,0
191804,1,12.0,159044.0,4,0,9965.0,256383.0,42,0
193585,1,12.0,159044.0,4,0,9976.0,256383.0,47,0
194258,1,12.0,159044.0,4,0,9986.0,256383.0,48,0
189060,1,19.0,47510.0,6,0,59829.0,300649.0,36,1
189123,1,15.0,83442.0,3,0,36963.0,0.0,36,1
189313,1,15.0,851551.0,2,0,35822.0,170119.0,36,1
190619,2,19.0,431354.0,6,4,12522.0,5035550.0,40,0
191082,2,19.0,431354.0,6,4,3118.0,5035550.0,41,0
190627,3,19.0,909.0,4,4,6316.0,171791.0,40,0
190987,1,1.0,17261.0,3,0,64179.0,257870.0,41,1
191574,1,15.0,486590.0,2,0,98173.0,0.0,42,0
192178,1,15.0,486590.0,2,0,199785.0,0.0,43,0
195325,1,15.0,486590.0,2,0,69057.0,0.0,50,0
246447,3,15.0,1018.0,2,0,244472.0,0.0,166,0
249490,3,15.0,1018.0,2,0,254553.0,0.0,174,0
249671,3,15.0,1018.0,2,0,36394.0,0.0,175,0
279691,3,15.0,0.0,2,0,176960.0,0.0,236,0
280045,3,15.0,0.0,2,0,117082.0,0.0,237,0
287512,3,15.0,68.0,2,0,35901.0,0.0,250,0
317041,3,15.0,33010.0,2,0,146853.0,0.0,298,0
318215,3,15.0,33010.0,2,0,70923.0,0.0,299,0
191582,1,9.0,205905.0,3,4,893881.0,402537.0,42,1
191687,1,18.0,27258.0,2,0,26059.0,31355.0,42,1
194573,3,8.0,68255.0,4,0,49030.0,156478.0,49,0
207509,3,8.0,85276.0,4,0,31296.0,156478.0,83,0
215706,3,8.0,308717.0,4,0,57375.0,156478.0,99,0
216607,3,8.0,308717.0,4,0,57375.0,156478.0,103,0
217419,3,8.0,308717.0,4,0,60505.0,156478.0,104,0
217883,3,8.0,308717.0,4,0,66764.0,156478.0,105,0
218998,3,8.0,308717.0,4,0,66764.0,156478.0,109,0
219936,3,8.0,308717.0,4,0,66764.0,156478.0,110,0
220253,3,8.0,308717.0,4,0,66764.0,156478.0,111,0
220830,3,8.0,308717.0,4,0,66764.0,156478.0,112,0
221551,3,8.0,308717.0,4,0,66764.0,156478.0,113,0
223617,3,8.0,308717.0,4,0,66764.0,156478.0,118,0
223957,3,8.0,308717.0,4,0,52159.0,156478.0,119,0
224929,3,8.0,333986.0,4,0,67807.0,156478.0,123,0
225566,3,8.0,333986.0,4,0,67807.0,156478.0,124,0
226134,3,8.0,333986.0,4,0,69893.0,156478.0,125,0
226745,3,8.0,333986.0,4,0,65721.0,156478.0,126,0
227388,3,8.0,333986.0,4,0,67807.0,156478.0,120,0
228361,3,8.0,333986.0,4,0,67807.0,156478.0,127,0
228530,3,8.0,333986.0,4,0,67807.0,156478.0,130,0
229683,3,8.0,333986.0,4,0,67807.0,156478.0,131,0
230181,3,8.0,333986.0,4,0,67807.0,156478.0,132,0
230588,3,8.0,333986.0,4,0,67807.0,156478.0,133,0
231398,3,8.0,333986.0,4,0,67807.0,156478.0,134,0
232079,3,8.0,333986.0,4,0,67807.0,156478.0,137,0
232708,3,8.0,333986.0,4,0,67807.0,156478.0,138,0
233288,3,8.0,333986.0,4,0,67807.0,156478.0,139,0
233756,3,8.0,333986.0,4,0,67807.0,156478.0,140,0
235966,3,8.0,333986.0,4,0,66764.0,156478.0,145,0
236311,3,8.0,333986.0,4,0,67807.0,156478.0,146,0
237078,3,8.0,333986.0,4,0,67807.0,156478.0,147,0
238452,3,8.0,333986.0,4,0,68850.0,156478.0,151,0
239524,3,8.0,29643.0,4,0,68850.0,156478.0,152,0
240947,3,8.0,29643.0,4,0,71980.0,156478.0,154,0
241627,3,8.0,29643.0,4,0,73023.0,156478.0,155,0
242790,3,8.0,29643.0,4,0,73023.0,156478.0,159,0
243617,3,8.0,29643.0,4,0,73023.0,156478.0,160,0
244082,3,8.0,29643.0,4,0,73023.0,156478.0,161,0
244785,3,8.0,29643.0,4,0,73023.0,156478.0,162,0
245172,3,8.0,29643.0,4,0,73023.0,156478.0,163,0
246413,3,8.0,29643.0,4,0,73023.0,156478.0,166,0
247282,3,8.0,29643.0,4,0,73023.0,156478.0,167,0
249440,3,8.0,29643.0,4,0,73023.0,156478.0,174,0
249637,3,8.0,29643.0,4,0,73023.0,156478.0,175,0
250673,3,8.0,29643.0,4,0,74066.0,156478.0,176,0
251433,3,8.0,29643.0,4,0,74066.0,156478.0,179,0
252852,3,8.0,29643.0,4,0,74066.0,156478.0,181,0
253482,3,8.0,47635.0,4,0,33382.0,156478.0,182,0
264577,3,8.0,47635.0,4,0,73023.0,156478.0,207,0
267279,3,8.0,47635.0,4,0,73023.0,156478.0,211,0
271160,3,13.0,180804.0,4,0,74066.0,156478.0,218,0
273180,3,13.0,180804.0,4,0,74066.0,156478.0,223,0
273739,3,13.0,180804.0,4,0,74066.0,156478.0,224,0
275772,3,13.0,180804.0,4,0,74066.0,156478.0,229,0
276536,3,13.0,180804.0,4,0,74066.0,156478.0,230,0
277198,3,13.0,180804.0,4,0,74066.0,156478.0,231,0
278035,3,13.0,180804.0,4,0,41727.0,156478.0,232,0
278577,3,13.0,180804.0,4,0,74066.0,156478.0,235,0
279658,3,13.0,180804.0,4,0,74066.0,156478.0,236,0
280015,3,13.0,180804.0,4,0,75109.0,156478.0,237,0
280695,3,13.0,180804.0,4,0,74066.0,156478.0,238,0
282683,3,13.0,180804.0,4,0,79282.0,156478.0,242,0
284063,3,13.0,98213.0,4,0,74066.0,156478.0,245,0
285393,3,13.0,98213.0,4,0,75109.0,156478.0,246,0
290012,3,13.0,98213.0,4,0,73023.0,156478.0,253,0
291396,3,13.0,98213.0,4,0,73023.0,156478.0,257,0
292818,3,13.0,98213.0,4,0,74066.0,156478.0,258,0
294429,3,13.0,98213.0,4,0,74066.0,156478.0,260,0
294999,3,13.0,98213.0,4,0,74066.0,156478.0,263,0
295665,3,13.0,98213.0,4,0,74066.0,156478.0,265,0
297967,3,13.0,98213.0,4,0,74066.0,156478.0,267,0
299888,3,13.0,98213.0,4,0,75109.0,156478.0,271,0
302839,3,13.0,107990.0,4,0,74588.0,156478.0,277,0
303505,3,13.0,107990.0,4,0,75109.0,156478.0,279,0
304216,3,13.0,107990.0,4,0,75109.0,156478.0,280,0
305469,3,13.0,107990.0,4,0,75109.0,156478.0,280,0
305276,3,13.0,107990.0,4,0,75109.0,156478.0,272,0
306040,3,13.0,107990.0,4,3,75109.0,156478.0,281,0
306040,3,13.0,107990.0,4,0,75109.0,156478.0,281,0
306663,3,13.0,107990.0,4,0,75109.0,156478.0,284,0
308157,3,13.0,107990.0,4,0,39641.0,156478.0,286,0
308920,3,13.0,107990.0,4,0,39641.0,156478.0,287,0
310143,3,13.0,107990.0,4,0,75109.0,156478.0,278,0
311859,3,13.0,107990.0,4,0,36512.0,156478.0,288,0
312274,3,13.0,107990.0,4,0,38598.0,156478.0,273,0
313303,3,13.0,107990.0,4,0,76153.0,156478.0,291,0
313916,3,13.0,107990.0,4,0,75109.0,156478.0,293,0
318172,3,13.0,107990.0,4,0,75109.0,156478.0,299,0
318811,3,13.0,107990.0,4,0,74588.0,156478.0,300,0
319523,3,13.0,107990.0,4,0,75109.0,156478.0,301,0
320468,3,13.0,107990.0,4,0,75109.0,156478.0,296,0
321442,3,13.0,107990.0,4,0,83455.0,156478.0,302,0
322250,3,13.0,63344.0,4,0,83455.0,156478.0,313,0
324373,3,13.0,63344.0,4,0,83455.0,156478.0,316,0
332959,3,13.0,63344.0,4,0,74066.0,156478.0,312,0
333717,3,13.0,63344.0,4,0,74066.0,156478.0,330,0
339622,3,13.0,102579.0,4,0,87628.0,156478.0,343,0
192328,1,5.0,335845.0,3,4,95482.0,311355.0,43,0
192348,1,1.0,102566.0,2,0,160896.0,309910.0,43,1
192624,1,1.0,643713.0,4,0,258336.0,361671.0,43,1
192634,1,19.0,65989.0,4,0,181109.0,0.0,43,0
192634,1,19.0,65989.0,4,0,68102.0,0.0,43,0
192822,1,5.0,36549.0,2,0,30798.0,0.0,46,0
192822,1,5.0,36549.0,2,0,18963.0,0.0,46,0
193606,1,5.0,36549.0,2,0,18378.0,0.0,47,0
194274,1,5.0,36549.0,2,0,69348.0,0.0,48,0
194891,1,5.0,36549.0,2,0,18351.0,0.0,49,0
195161,1,5.0,36549.0,2,0,52624.0,0.0,50,0
195161,1,5.0,36549.0,2,0,18883.0,0.0,50,0
196026,1,5.0,36549.0,2,0,64177.0,0.0,53,0
196906,1,5.0,36549.0,2,0,73974.0,0.0,55,0
197437,1,5.0,36549.0,2,0,29400.0,0.0,56,0
197975,1,5.0,36549.0,2,0,48988.0,0.0,57,0
198573,1,5.0,100038.0,2,0,46192.0,0.0,60,0
200010,1,5.0,100038.0,2,0,55161.0,0.0,62,0
202146,1,5.0,100038.0,2,0,51885.0,0.0,69,1
193323,1,17.0,113.0,3,0,29611.0,0.0,46,1
193609,1,1.0,68.0,3,0,54697.0,102010.0,47,1
193615,1,12.0,1760.0,2,0,60774.0,0.0,47,0
193615,1,12.0,1760.0,2,0,55968.0,0.0,47,0
194286,1,12.0,1760.0,2,0,56739.0,0.0,48,0
195170,1,12.0,1760.0,2,0,58071.0,0.0,50,0
196355,1,12.0,1760.0,2,0,58654.0,0.0,54,0
198590,3,12.0,3150.0,2,3,109619.0,0.0,60,0
200021,3,12.0,3150.0,2,0,59332.0,0.0,62,0
201562,3,12.0,3150.0,2,0,59452.0,0.0,67,0
193739,2,12.0,308484.0,3,0,3230.0,311581.0,47,0
195746,2,12.0,308484.0,3,0,3236.0,311581.0,53,0
197755,2,12.0,308484.0,3,0,3255.0,311581.0,56,0
200726,2,12.0,410310.0,3,0,3243.0,311581.0,63,0
204046,2,12.0,410310.0,3,0,3244.0,311581.0,71,0
238947,2,12.0,787870.0,3,0,3215.0,311581.0,152,0
241146,2,12.0,787870.0,3,0,3224.0,311581.0,155,0
242990,2,12.0,787870.0,3,0,3214.0,311581.0,159,0
246944,2,12.0,787870.0,3,0,3229.0,311581.0,167,0
248862,2,12.0,787870.0,3,0,3213.0,311581.0,174,0
251989,2,12.0,787870.0,3,0,3211.0,311581.0,180,0
262406,2,12.0,752431.0,3,0,3247.0,311581.0,202,0
265103,2,12.0,752431.0,3,0,3251.0,311581.0,208,0
266198,2,12.0,752431.0,3,0,3249.0,311581.0,210,0
271751,2,12.0,775881.0,3,0,3247.0,311581.0,221,0
273022,2,12.0,775881.0,3,0,3246.0,311581.0,223,0
274652,2,12.0,775881.0,3,0,3255.0,311581.0,225,0
276122,2,12.0,775881.0,3,0,3245.0,311581.0,229,0
278767,2,12.0,775881.0,3,0,3251.0,311581.0,235,0
281053,2,12.0,775881.0,3,0,3248.0,311581.0,238,0
282465,2,12.0,775881.0,3,0,3247.0,311581.0,242,0
283924,2,12.0,778975.0,3,0,3256.0,311581.0,245,0
287007,2,12.0,778975.0,3,0,3260.0,311581.0,250,0
289571,2,12.0,778975.0,3,0,3255.0,311581.0,253,0
294052,2,12.0,778975.0,3,0,3250.0,311581.0,260,0
298171,2,12.0,778975.0,3,0,3256.0,311581.0,267,0
303892,2,12.0,826937.0,3,0,3246.0,311581.0,280,0
307564,2,12.0,826937.0,3,0,3251.0,311581.0,285,0
312721,2,12.0,826937.0,3,0,3255.0,311581.0,273,0
309498,3,18.0,3577427.0,4,4,15700.0,523323.0,287,0
309498,3,18.0,3577427.0,4,4,15700.0,523323.0,287,0
193880,1,19.0,10840.0,2,0,14689.0,306583.0,47,0
194434,1,19.0,10840.0,2,0,23740.0,306583.0,48,0
195002,1,19.0,10840.0,2,0,24054.0,306583.0,49,0
195585,1,19.0,10840.0,2,0,24131.0,306583.0,50,0
196177,1,19.0,10840.0,2,0,24859.0,306583.0,53,0
196768,1,19.0,10840.0,2,0,25307.0,306583.0,54,1
194029,1,4.0,40576.0,4,0,39225.0,60403.0,48,1
195463,1,12.0,1042469.0,5,4,42040.0,0.0,50,0
194854,1,1.0,168.0,3,0,36874.0,120751.0,49,1
194991,1,19.0,1864.0,2,0,38299.0,0.0,49,1
194998,1,1.0,531.0,2,0,24744.0,0.0,49,1
195471,1,19.0,815429.0,4,0,137079.0,71026.0,50,1
195572,1,19.0,1447.0,2,1,67068.0,0.0,50,1
195572,1,19.0,1447.0,2,1,27720.0,0.0,50,1
195737,1,15.0,100.0,3,0,40150.0,170636.0,53,1
195880,1,17.0,7569.0,5,0,50461.0,201846.0,53,1
195904,1,17.0,1508593.0,3,0,24524.0,157425.0,53,1
196584,1,12.0,0.0,2,0,31182.0,0.0,54,1
196740,1,15.0,2391.0,4,0,57715.0,405018.0,54,0
197032,1,15.0,2391.0,4,0,58728.0,405018.0,55,1
196771,3,9.0,10332.0,2,0,55596.0,0.0,54,0
197844,3,9.0,10332.0,2,0,55756.0,0.0,56,0
198415,3,9.0,10332.0,2,0,37237.0,0.0,57,0
199768,3,9.0,51913.0,2,0,60059.0,0.0,61,0
197088,1,19.0,0.0,4,0,36119.0,150742.0,55,1
198149,3,5.0,0.0,2,0,57026.0,0.0,57,0
202632,3,5.0,0.0,2,0,74329.0,0.0,68,0
203779,3,5.0,0.0,2,0,67659.0,0.0,71,0
226176,3,5.0,999988.0,2,0,36948.0,0.0,125,0
226798,3,5.0,999988.0,2,0,37041.0,0.0,126,0
228404,3,5.0,999988.0,2,0,36988.0,0.0,127,0
228586,3,5.0,999988.0,2,0,36962.0,0.0,130,0
230631,3,5.0,999988.0,2,0,37002.0,0.0,133,0
231449,3,5.0,999988.0,2,0,36922.0,0.0,134,0
233331,3,5.0,999988.0,2,0,36328.0,0.0,139,0
236348,3,5.0,999988.0,2,0,36839.0,0.0,146,0
237674,3,5.0,999988.0,2,0,36825.0,0.0,148,0
238495,3,5.0,999988.0,2,0,36971.0,0.0,151,0
240982,3,5.0,444990.0,2,0,37117.0,0.0,154,0
241660,3,5.0,444990.0,2,0,37158.0,0.0,155,0
242268,3,5.0,444990.0,2,0,37265.0,0.0,158,0
243657,3,5.0,444990.0,2,0,37077.0,0.0,160,0
244125,3,5.0,444990.0,2,0,37091.0,0.0,161,0
244821,3,5.0,444990.0,2,0,37171.0,0.0,162,0
245204,3,5.0,444990.0,2,0,37104.0,0.0,163,0
246454,3,5.0,444990.0,2,0,37131.0,0.0,166,0
247315,3,5.0,444990.0,2,0,37158.0,0.0,167,0
248328,3,5.0,444990.0,2,0,37104.0,0.0,169,0
249496,3,5.0,444990.0,2,0,37011.0,0.0,174,0
249677,3,5.0,444990.0,2,0,18538.0,0.0,175,0
250716,3,5.0,444990.0,2,0,37143.0,0.0,176,0
251482,3,5.0,444990.0,2,0,37156.0,0.0,179,0
252174,3,5.0,444990.0,2,0,37089.0,0.0,180,0
252894,3,5.0,444990.0,2,0,37023.0,0.0,181,0
255962,3,5.0,267276.0,2,0,18465.0,0.0,187,0
275807,3,15.0,517904.0,2,0,20759.0,0.0,229,0
276566,3,15.0,517904.0,2,0,20736.0,0.0,230,0
277235,3,15.0,517904.0,2,0,20744.0,0.0,231,0
278081,3,15.0,517904.0,2,0,80462.0,0.0,232,0
278623,3,5.0,517904.0,2,0,25216.0,0.0,235,0
279697,3,5.0,517904.0,2,0,25550.0,0.0,236,0
279697,3,5.0,517904.0,2,0,56304.0,0.0,236,0
280050,3,5.0,517904.0,2,0,26310.0,0.0,237,0
280730,3,5.0,517904.0,2,0,26680.0,0.0,238,0
280730,3,5.0,517904.0,2,0,56230.0,0.0,238,0
282734,3,5.0,517904.0,2,0,30376.0,0.0,242,0
283431,3,5.0,73972.0,2,0,30800.0,0.0,244,0
284101,3,5.0,73972.0,2,0,30812.0,0.0,245,0
285437,3,5.0,73972.0,2,0,30835.0,0.0,246,0
287527,3,5.0,73972.0,2,0,31149.0,0.0,250,0
287814,3,5.0,73972.0,2,0,31183.0,0.0,251,0
288640,3,5.0,73972.0,2,0,31589.0,0.0,252,0
290066,3,5.0,73972.0,2,0,31566.0,0.0,253,0
291447,3,5.0,73972.0,2,0,35165.0,0.0,257,0
292876,3,5.0,73972.0,2,0,35178.0,0.0,258,0
293484,3,5.0,73972.0,2,0,35549.0,0.0,259,0
294474,3,5.0,73972.0,2,0,35587.0,0.0,260,0
295701,3,5.0,73972.0,2,0,29618.0,0.0,265,0
296281,3,5.0,73972.0,2,0,29650.0,0.0,266,0
298001,3,5.0,73972.0,2,0,29703.0,0.0,267,0
298984,3,5.0,73972.0,2,0,35312.0,0.0,270,0
299969,3,5.0,73972.0,2,0,36837.0,0.0,271,0
302921,3,5.0,43150.0,2,0,37277.0,0.0,277,0
303539,3,5.0,43150.0,2,0,37291.0,0.0,279,0
304255,3,5.0,43150.0,2,0,37250.0,0.0,280,0
305505,3,5.0,43150.0,2,0,37250.0,0.0,280,0
305332,3,5.0,43150.0,2,0,37224.0,0.0,272,0
306087,3,5.0,43150.0,2,0,37182.0,0.0,281,0
306719,3,5.0,43150.0,2,0,37216.0,0.0,284,0
307398,3,5.0,43150.0,2,0,37203.0,0.0,285,0
308201,3,5.0,43150.0,2,0,37231.0,0.0,286,0
308966,3,5.0,43150.0,2,0,37257.0,0.0,287,0
310192,3,5.0,43150.0,2,0,37358.0,0.0,278,0
311903,3,5.0,43150.0,2,0,37298.0,0.0,288,0
313345,3,5.0,43150.0,2,0,37338.0,0.0,291,0
313945,3,5.0,43150.0,2,0,37243.0,0.0,293,0
314669,3,5.0,43150.0,2,4,37270.0,0.0,294,0
315429,3,5.0,43150.0,2,4,37177.0,0.0,295,0
317049,3,5.0,43150.0,2,0,44611.0,0.0,298,0
318223,3,5.0,43150.0,2,0,44595.0,0.0,299,0
318859,3,5.0,43150.0,2,0,44563.0,0.0,300,0
319638,3,5.0,43150.0,2,0,44451.0,0.0,301,0
321492,3,5.0,43150.0,2,0,44419.0,0.0,302,0
322301,3,5.0,170328.0,2,0,47355.0,0.0,313,0
323013,3,5.0,170328.0,2,0,47372.0,0.0,314,0
323575,3,5.0,170328.0,2,0,73992.0,0.0,315,0
324420,3,5.0,170328.0,2,0,81333.0,0.0,316,0
325456,3,5.0,170328.0,2,0,120434.0,0.0,319,0
325965,3,5.0,170328.0,2,0,73833.0,0.0,320,0
326788,3,5.0,170328.0,2,0,44347.0,0.0,321,0
327504,3,5.0,170328.0,2,0,118217.0,0.0,322,0
329772,3,5.0,170328.0,2,0,119303.0,0.0,328,0
330609,3,5.0,170328.0,2,0,73347.0,0.0,329,0
333031,3,5.0,170328.0,2,0,47338.0,0.0,312,0
333775,3,5.0,170328.0,2,0,118633.0,0.0,330,0
336799,3,5.0,708690.0,2,0,121912.0,0.0,326,0
345179,3,5.0,708690.0,2,0,121130.0,0.0,334,0
198160,1,1.0,0.0,3,0,59495.0,513648.0,57,1
198566,1,17.0,3480644.0,3,0,62843.0,733163.0,60,0
206344,1,17.0,3480644.0,3,0,136159.0,733163.0,78,0
198709,1,17.0,56707.0,3,0,52087.0,0.0,60,1
199069,1,14.0,36251.0,4,0,70294.0,303865.0,60,1
200308,1,19.0,0.0,5,4,16905.0,0.0,62,0
200839,1,19.0,0.0,5,4,45740.0,0.0,63,0
199931,3,13.0,48468.0,3,0,67667.0,0.0,62,0
200725,3,13.0,48468.0,3,0,7346.0,0.0,63,0
201994,3,13.0,48468.0,3,0,39029.0,0.0,67,0
202749,3,13.0,48468.0,3,0,73264.0,0.0,68,0
199941,3,11.0,0.0,2,0,81959.0,250582.0,62,0
200002,2,4.0,1689001.0,4,4,15055.0,410794.0,62,0
242029,2,4.0,1427560.0,4,4,21389.0,410794.0,158,0
200428,1,19.0,1015.0,7,3,830664.0,0.0,63,0
201141,1,19.0,22255.0,2,0,4026.0,0.0,64,0
235695,1,19.0,0.0,2,0,4387.0,0.0,145,0
236795,1,19.0,0.0,2,0,4608.0,0.0,147,0
238130,1,19.0,0.0,2,0,7349.0,0.0,151,0
239918,1,19.0,17884.0,2,0,5586.0,0.0,153,0
243327,1,19.0,17884.0,2,0,5532.0,0.0,160,0
248499,1,19.0,17884.0,2,0,3683.0,0.0,169,0
262246,1,19.0,44489.0,2,0,3676.0,0.0,202,0
263719,1,19.0,44489.0,2,0,3651.0,0.0,204,0
264789,1,19.0,44489.0,2,0,3591.0,0.0,207,0
283765,1,19.0,16461.0,2,0,5160.0,0.0,245,0
289189,1,19.0,16461.0,2,0,3673.0,0.0,252,0
317557,1,19.0,17718.0,2,0,5918.0,0.0,299,0
212368,3,19.0,67146.0,3,0,81550.0,101357.0,92,0
274311,3,19.0,0.0,3,1,64542.0,101357.0,225,0
276798,3,19.0,0.0,3,1,52355.0,101357.0,230,0
277382,3,19.0,0.0,3,1,52939.0,101357.0,231,0
277887,3,19.0,0.0,3,1,53651.0,101357.0,232,0
278961,3,19.0,0.0,3,1,52503.0,101357.0,235,0
279510,3,19.0,0.0,3,1,55143.0,101357.0,236,0
280189,3,19.0,0.0,3,1,55655.0,101357.0,237,0
281406,3,19.0,0.0,3,1,56270.0,101357.0,239,0
225112,3,7.0,1850046.0,3,3,166556.0,311213.0,123,0
202356,3,7.0,517.0,4,3,93005.0,0.0,69,0
202356,3,7.0,517.0,4,3,5046.0,0.0,69,0
227602,3,7.0,517.0,4,3,103339.0,0.0,120,0
227602,3,7.0,517.0,4,3,419.0,0.0,120,0
202622,1,1.0,131121.0,3,0,37333.0,0.0,68,1
202734,1,17.0,1005546.0,4,3,7511.0,312059.0,68,0
202757,1,19.0,53322.0,3,0,51974.0,0.0,68,1
209442,3,19.0,44461.0,3,0,137430.0,110977.0,85,0
210141,3,19.0,44461.0,3,0,163543.0,110977.0,88,0
274839,3,3.0,357413.0,3,0,64244.0,110977.0,225,0
203132,3,15.0,292.0,6,0,63033.0,0.0,70,0
209832,3,15.0,292.0,6,0,110553.0,0.0,88,0
219633,3,15.0,104920.0,6,0,118314.0,0.0,110,0
220986,3,15.0,104920.0,6,0,121130.0,0.0,112,0
223297,3,15.0,104920.0,6,0,118604.0,0.0,118,0
231763,3,15.0,257632.0,6,0,129197.0,0.0,137,0
233025,3,15.0,257632.0,6,0,125595.0,0.0,139,0
238295,3,15.0,257632.0,6,0,125588.0,0.0,151,0
246937,3,15.0,636.0,6,0,126322.0,0.0,167,0
248145,3,15.0,636.0,6,0,126047.0,0.0,169,0
249914,3,15.0,636.0,6,0,125821.0,0.0,175,0
203457,1,18.0,104.0,3,0,135720.0,31320.0,70,1
203581,1,12.0,111173.0,3,0,6561.0,629878.0,70,0
205541,1,12.0,111173.0,3,0,6559.0,629878.0,76,0
206347,1,12.0,111173.0,3,0,6495.0,629878.0,78,0
207007,1,12.0,111173.0,3,0,6471.0,629878.0,82,0
209380,1,12.0,111173.0,3,0,9744.0,629878.0,85,0
210308,1,12.0,88919.0,3,0,6495.0,629878.0,90,0
212362,1,12.0,88919.0,3,0,6474.0,629878.0,92,0
213900,1,12.0,88919.0,3,0,6475.0,629878.0,96,0
214790,1,12.0,88919.0,3,0,6455.0,629878.0,98,0
218090,1,12.0,88919.0,3,0,8115.0,629878.0,105,0
218543,1,12.0,88919.0,3,0,8092.0,629878.0,106,0
219790,1,12.0,88919.0,3,0,6466.0,629878.0,110,0
221136,1,12.0,88919.0,3,0,6483.0,629878.0,112,0
222829,1,12.0,88919.0,3,0,6437.0,629878.0,117,0
227057,1,12.0,95996.0,3,0,9737.0,629878.0,120,0
227868,1,12.0,95996.0,3,0,12940.0,629878.0,127,0
229232,1,12.0,95996.0,3,0,9700.0,629878.0,131,0
231103,1,12.0,95996.0,3,0,9712.0,629878.0,134,0
232559,1,12.0,95996.0,3,0,6461.0,629878.0,138,0
234388,1,12.0,95996.0,3,0,9672.0,629878.0,141,0
235682,1,12.0,95996.0,3,0,6488.0,629878.0,145,0
237836,1,12.0,95996.0,3,0,9732.0,629878.0,148,0
239897,1,12.0,136682.0,3,0,6504.0,629878.0,153,0
242041,1,12.0,136682.0,3,0,9753.0,629878.0,158,0
248480,1,12.0,136682.0,3,0,3244.0,629878.0,169,0
250493,1,12.0,136682.0,3,0,3247.0,629878.0,176,0
251805,1,12.0,136682.0,3,0,6491.0,629878.0,180,0
255756,1,12.0,125495.0,3,0,6509.0,629878.0,187,0
258630,1,12.0,125495.0,3,0,9751.0,629878.0,194,0
260644,1,12.0,125495.0,3,0,6520.0,629878.0,197,0
272829,1,12.0,124077.0,3,0,6562.0,629878.0,223,0
274304,1,12.0,124077.0,3,0,6579.0,629878.0,225,0
277374,1,12.0,124077.0,3,0,13143.0,629878.0,231,0
279499,1,12.0,124077.0,3,0,9843.0,629878.0,236,0
281399,1,12.0,124077.0,3,0,9836.0,629878.0,239,0
304078,1,12.0,131740.0,3,0,9842.0,629878.0,280,0
307667,1,12.0,131740.0,3,0,9859.0,629878.0,285,0
311444,1,12.0,131740.0,3,0,9903.0,629878.0,288,0
314991,1,12.0,131740.0,3,0,13230.0,629878.0,294,0
203658,2,9.0,1383438.0,3,4,32817.0,104181.0,70,0
203737,1,19.0,143.0,6,0,247674.0,0.0,71,1
204033,1,9.0,1551922.0,4,0,70702.0,303009.0,71,0
204050,1,4.0,372193.0,4,0,35321.0,0.0,71,0
227236,1,4.0,554620.0,4,0,33272.0,0.0,120,0
228063,1,4.0,554620.0,4,0,66042.0,0.0,127,0
229412,1,4.0,554620.0,4,0,74106.0,0.0,131,0
230479,1,4.0,554620.0,4,0,63833.0,0.0,133,0
231269,1,4.0,554620.0,4,0,75191.0,0.0,134,0
231786,1,4.0,554620.0,4,0,82640.0,0.0,137,0
232424,1,4.0,554620.0,4,0,88409.0,0.0,138,0
233041,1,4.0,554620.0,4,0,97625.0,0.0,139,0
233638,1,4.0,554620.0,4,0,71409.0,0.0,140,0
236954,1,4.0,554620.0,4,0,69054.0,0.0,147,0
239751,1,4.0,402997.0,4,0,61713.0,0.0,153,0
246184,1,4.0,402997.0,4,0,72190.0,0.0,166,0
250342,1,4.0,402997.0,4,0,108124.0,0.0,176,0
283069,1,4.0,319425.0,4,0,71178.0,0.0,244,0
204055,2,12.0,212042.0,3,0,6514.0,0.0,71,0
252003,2,12.0,767965.0,3,0,6448.0,0.0,180,0
254270,2,12.0,800614.0,3,0,6480.0,0.0,183,0
258105,2,12.0,800614.0,3,0,6458.0,0.0,194,0
261044,2,12.0,800614.0,3,0,6486.0,0.0,200,0
288203,2,12.0,50909.0,3,0,6576.0,0.0,251,0
293085,2,12.0,50909.0,3,0,3267.0,0.0,259,0
295523,2,12.0,50909.0,3,0,6535.0,0.0,265,0
310417,2,12.0,57989.0,3,0,3270.0,0.0,278,0
341164,2,12.0,30501.0,3,0,3280.0,0.0,344,0
342876,2,12.0,30501.0,3,0,3263.0,0.0,348,0
345814,2,12.0,30501.0,3,0,3271.0,0.0,351,0
348393,2,12.0,30501.0,3,0,3266.0,0.0,357,0
351759,2,12.0,34251.0,3,0,3281.0,0.0,364,0
204193,1,17.0,279434.0,3,0,139230.0,311743.0,71,1
204429,2,17.0,125914.0,4,0,3260.0,209061.0,75,0
205798,2,17.0,125914.0,4,0,3238.0,209061.0,77,0
208214,2,17.0,125914.0,4,0,3225.0,209061.0,84,0
209998,2,17.0,125914.0,4,0,3233.0,209061.0,88,0
210294,2,17.0,103844.0,4,0,3234.0,209061.0,90,0
210907,2,17.0,103844.0,4,0,3228.0,209061.0,91,0
