risk_rank,occupation_code,total_asset,AGE,cycam,trans_no,trade_amount_usd,date
1,17.0,126322.0,3,300606.0,0,60121.0,32
1,17.0,126322.0,3,300606.0,0,70141.0,33
1,17.0,126322.0,3,300606.0,0,70129.0,34
1,17.0,126322.0,3,300606.0,0,70153.0,35
1,17.0,126322.0,3,300606.0,0,74931.0,36
1,17.0,126322.0,3,300606.0,0,70141.0,39
1,17.0,126322.0,3,300606.0,0,96535.0,40
1,17.0,126322.0,3,300606.0,0,95192.0,41
1,17.0,935775.0,3,0.0,0,72180.0,25
1,17.0,1516868.0,3,0.0,0,74820.0,32
1,17.0,1516868.0,3,0.0,0,74896.0,33
1,17.0,1516868.0,3,0.0,0,116580.0,34
1,17.0,1516868.0,3,0.0,0,112264.0,36
1,17.0,1516868.0,3,0.0,0,33270.0,39
3,7.0,1348388.0,4,0.0,4,67462.0,25
3,7.0,276146.0,5,0.0,4,52139.0,341
3,7.0,276146.0,5,0.0,4,16684.0,341
3,7.0,276146.0,5,0.0,4,45563.0,363
3,7.0,276146.0,5,0.0,4,31596.0,363
1,3.0,397150.0,3,152892.0,0,36540.0,26
1,3.0,397150.0,3,152892.0,0,36540.0,27
1,3.0,397150.0,3,152892.0,0,32921.0,28
1,3.0,852118.0,3,152892.0,0,36071.0,32
1,3.0,852118.0,3,152892.0,0,36291.0,33
1,3.0,852118.0,3,152892.0,0,36084.0,34
1,3.0,852118.0,3,152892.0,0,36292.0,35
1,3.0,852118.0,3,152892.0,0,36169.0,36
1,3.0,852118.0,3,152892.0,0,36368.0,39
1,12.0,119040.0,4,312151.0,0,93645.0,26
1,15.0,238483.0,2,120697.0,0,18074.0,27
1,19.0,860.0,2,0.0,0,72620.0,27
1,13.0,137338.0,2,300938.0,0,83749.0,27
1,13.0,137338.0,2,300938.0,0,69860.0,28
1,13.0,137338.0,2,300938.0,0,84499.0,28
1,13.0,336629.0,2,300938.0,0,153344.0,32
1,13.0,336629.0,2,300938.0,0,234459.0,33
1,13.0,336629.0,2,300938.0,0,160457.0,33
1,13.0,336629.0,2,300938.0,0,245763.0,34
1,13.0,336629.0,2,300938.0,0,85958.0,35
1,13.0,336629.0,2,300938.0,0,161224.0,35
1,13.0,336629.0,2,300938.0,0,164184.0,36
1,13.0,336629.0,2,300938.0,0,85226.0,36
1,13.0,336629.0,2,300938.0,0,236160.0,39
1,13.0,336629.0,2,300938.0,0,244845.0,40
1,13.0,336629.0,2,300938.0,0,250250.0,41
1,13.0,336629.0,2,300938.0,0,250633.0,42
1,13.0,336629.0,2,300938.0,0,250271.0,43
1,13.0,336629.0,2,300938.0,0,162297.0,46
1,13.0,336629.0,2,300938.0,0,80207.0,46
1,13.0,336629.0,2,300938.0,0,163896.0,47
1,13.0,336629.0,2,300938.0,0,182672.0,48
1,13.0,336629.0,2,300938.0,0,100246.0,48
1,13.0,336629.0,2,300938.0,0,136992.0,49
1,13.0,336629.0,2,300938.0,0,136421.0,50
1,13.0,336629.0,2,300938.0,0,136715.0,54
1,13.0,3341824.0,2,300938.0,0,110636.0,61
1,3.0,358896.0,3,166230.0,0,18399.0,28
1,3.0,332852.0,3,166230.0,0,22078.0,36
1,3.0,332852.0,3,166230.0,0,22195.0,40
1,3.0,332852.0,3,166230.0,0,22482.0,42
1,3.0,332852.0,3,166230.0,0,20051.0,43
1,3.0,332852.0,3,166230.0,0,20154.0,46
1,3.0,332852.0,3,166230.0,0,20596.0,47
1,3.0,332852.0,3,166230.0,0,21172.0,48
1,3.0,332852.0,3,166230.0,0,13817.0,50
1,3.0,332852.0,3,166230.0,0,51947.0,53
1,3.0,332852.0,3,166230.0,0,12636.0,53
1,3.0,332852.0,3,166230.0,0,72802.0,55
1,3.0,332852.0,3,166230.0,0,72851.0,56
1,19.0,1175.0,2,134587.0,0,34709.0,28
3,15.0,345862.0,5,359179.0,4,39576.0,28
3,15.0,329700.0,5,359179.0,4,30787.0,126
3,15.0,342195.0,5,359179.0,4,41049.0,154
3,15.0,613192.0,5,359179.0,4,97491.0,245
2,19.0,614022.0,5,309804.0,0,3191.0,28
2,19.0,942787.0,5,309804.0,0,6389.0,90
1,19.0,10435.0,2,0.0,0,57200.0,32
1,2.0,44268.0,3,207601.0,0,42766.0,33
1,17.0,1033.0,3,0.0,0,117369.0,34
1,12.0,159044.0,4,256383.0,0,9294.0,35
1,12.0,159044.0,4,256383.0,0,10606.0,40
1,12.0,159044.0,4,256383.0,0,9965.0,42
1,12.0,159044.0,4,256383.0,0,9976.0,47
1,12.0,159044.0,4,256383.0,0,9986.0,48
1,19.0,47510.0,6,300649.0,0,59829.0,36
1,15.0,83442.0,3,0.0,0,36963.0,36
1,15.0,851551.0,2,170119.0,0,35822.0,36
3,19.0,909.0,4,171791.0,4,6316.0,40
1,1.0,17261.0,3,257870.0,0,64179.0,41
1,15.0,486590.0,2,0.0,0,98173.0,42
1,15.0,486590.0,2,0.0,0,199785.0,43
1,15.0,486590.0,2,0.0,0,69057.0,50
3,15.0,1018.0,2,0.0,0,244472.0,166
3,15.0,1018.0,2,0.0,0,254553.0,174
3,15.0,1018.0,2,0.0,0,36394.0,175
3,15.0,0.0,2,0.0,0,176960.0,236
3,15.0,0.0,2,0.0,0,117082.0,237
3,15.0,68.0,2,0.0,0,35901.0,250
3,15.0,33010.0,2,0.0,0,146853.0,298
3,15.0,33010.0,2,0.0,0,70923.0,299
1,9.0,205905.0,3,402537.0,4,893881.0,42
1,18.0,27258.0,2,31355.0,0,26059.0,42
3,8.0,68255.0,4,156478.0,0,49030.0,49
3,8.0,85276.0,4,156478.0,0,31296.0,83
3,8.0,308717.0,4,156478.0,0,57375.0,99
3,8.0,308717.0,4,156478.0,0,57375.0,103
3,8.0,308717.0,4,156478.0,0,60505.0,104
3,8.0,308717.0,4,156478.0,0,66764.0,105
3,8.0,308717.0,4,156478.0,0,66764.0,109
3,8.0,308717.0,4,156478.0,0,66764.0,110
3,8.0,308717.0,4,156478.0,0,66764.0,111
3,8.0,308717.0,4,156478.0,0,66764.0,112
3,8.0,308717.0,4,156478.0,0,66764.0,113
3,8.0,308717.0,4,156478.0,0,66764.0,118
3,8.0,308717.0,4,156478.0,0,52159.0,119
3,8.0,333986.0,4,156478.0,0,67807.0,123
3,8.0,333986.0,4,156478.0,0,67807.0,124
3,8.0,333986.0,4,156478.0,0,69893.0,125
3,8.0,333986.0,4,156478.0,0,65721.0,126
3,8.0,333986.0,4,156478.0,0,67807.0,120
3,8.0,333986.0,4,156478.0,0,67807.0,127
3,8.0,333986.0,4,156478.0,0,67807.0,130
3,8.0,333986.0,4,156478.0,0,67807.0,131
3,8.0,333986.0,4,156478.0,0,67807.0,132
3,8.0,333986.0,4,156478.0,0,67807.0,133
3,8.0,333986.0,4,156478.0,0,67807.0,134
3,8.0,333986.0,4,156478.0,0,67807.0,137
3,8.0,333986.0,4,156478.0,0,67807.0,138
3,8.0,333986.0,4,156478.0,0,67807.0,139
3,8.0,333986.0,4,156478.0,0,67807.0,140
3,8.0,333986.0,4,156478.0,0,66764.0,145
3,8.0,333986.0,4,156478.0,0,67807.0,146
3,8.0,333986.0,4,156478.0,0,67807.0,147
3,8.0,333986.0,4,156478.0,0,68850.0,151
3,8.0,29643.0,4,156478.0,0,68850.0,152
3,8.0,29643.0,4,156478.0,0,71980.0,154
3,8.0,29643.0,4,156478.0,0,73023.0,155
3,8.0,29643.0,4,156478.0,0,73023.0,159
3,8.0,29643.0,4,156478.0,0,73023.0,160
3,8.0,29643.0,4,156478.0,0,73023.0,161
3,8.0,29643.0,4,156478.0,0,73023.0,162
3,8.0,29643.0,4,156478.0,0,73023.0,163
3,8.0,29643.0,4,156478.0,0,73023.0,166
3,8.0,29643.0,4,156478.0,0,73023.0,167
3,8.0,29643.0,4,156478.0,0,73023.0,174
3,8.0,29643.0,4,156478.0,0,73023.0,175
3,8.0,29643.0,4,156478.0,0,74066.0,176
3,8.0,29643.0,4,156478.0,0,74066.0,179
3,8.0,29643.0,4,156478.0,0,74066.0,181
3,8.0,47635.0,4,156478.0,0,33382.0,182
3,8.0,47635.0,4,156478.0,0,73023.0,207
3,8.0,47635.0,4,156478.0,0,73023.0,211
3,13.0,180804.0,4,156478.0,0,74066.0,218
3,13.0,180804.0,4,156478.0,0,74066.0,223
3,13.0,180804.0,4,156478.0,0,74066.0,224
3,13.0,180804.0,4,156478.0,0,74066.0,229
3,13.0,180804.0,4,156478.0,0,74066.0,230
3,13.0,180804.0,4,156478.0,0,74066.0,231
3,13.0,180804.0,4,156478.0,0,41727.0,232
3,13.0,180804.0,4,156478.0,0,74066.0,235
3,13.0,180804.0,4,156478.0,0,74066.0,236
3,13.0,180804.0,4,156478.0,0,75109.0,237
3,13.0,180804.0,4,156478.0,0,74066.0,238
3,13.0,180804.0,4,156478.0,0,79282.0,242
3,13.0,98213.0,4,156478.0,0,74066.0,245
3,13.0,98213.0,4,156478.0,0,75109.0,246
3,13.0,98213.0,4,156478.0,0,73023.0,253
3,13.0,98213.0,4,156478.0,0,73023.0,257
3,13.0,98213.0,4,156478.0,0,74066.0,258
3,13.0,98213.0,4,156478.0,0,74066.0,260
3,13.0,98213.0,4,156478.0,0,74066.0,263
3,13.0,98213.0,4,156478.0,0,74066.0,265
3,13.0,98213.0,4,156478.0,0,74066.0,267
3,13.0,98213.0,4,156478.0,0,75109.0,271
3,13.0,107990.0,4,156478.0,0,74588.0,277
3,13.0,107990.0,4,156478.0,0,75109.0,279
3,13.0,107990.0,4,156478.0,0,75109.0,280
3,13.0,107990.0,4,156478.0,0,75109.0,280
3,13.0,107990.0,4,156478.0,0,75109.0,272
3,13.0,107990.0,4,156478.0,3,75109.0,281
3,13.0,107990.0,4,156478.0,0,75109.0,281
3,13.0,107990.0,4,156478.0,0,75109.0,284
3,13.0,107990.0,4,156478.0,0,39641.0,286
3,13.0,107990.0,4,156478.0,0,39641.0,287
3,13.0,107990.0,4,156478.0,0,75109.0,278
3,13.0,107990.0,4,156478.0,0,36512.0,288
3,13.0,107990.0,4,156478.0,0,38598.0,273
3,13.0,107990.0,4,156478.0,0,76153.0,291
3,13.0,107990.0,4,156478.0,0,75109.0,293
3,13.0,107990.0,4,156478.0,0,75109.0,299
3,13.0,107990.0,4,156478.0,0,74588.0,300
3,13.0,107990.0,4,156478.0,0,75109.0,301
3,13.0,107990.0,4,156478.0,0,75109.0,296
3,13.0,107990.0,4,156478.0,0,83455.0,302
3,13.0,63344.0,4,156478.0,0,83455.0,313
3,13.0,63344.0,4,156478.0,0,83455.0,316
3,13.0,63344.0,4,156478.0,0,74066.0,312
3,13.0,63344.0,4,156478.0,0,74066.0,330
3,13.0,102579.0,4,156478.0,0,87628.0,343
1,5.0,335845.0,3,311355.0,4,95482.0,43
1,1.0,102566.0,2,309910.0,0,160896.0,43
1,1.0,643713.0,4,361671.0,0,258336.0,43
1,19.0,65989.0,4,0.0,0,181109.0,43
1,19.0,65989.0,4,0.0,0,68102.0,43
1,5.0,36549.0,2,0.0,0,30798.0,46
1,5.0,36549.0,2,0.0,0,18963.0,46
1,5.0,36549.0,2,0.0,0,18378.0,47
1,5.0,36549.0,2,0.0,0,69348.0,48
1,5.0,36549.0,2,0.0,0,18351.0,49
1,5.0,36549.0,2,0.0,0,52624.0,50
1,5.0,36549.0,2,0.0,0,18883.0,50
1,5.0,36549.0,2,0.0,0,64177.0,53
1,5.0,36549.0,2,0.0,0,73974.0,55
1,5.0,36549.0,2,0.0,0,29400.0,56
1,5.0,36549.0,2,0.0,0,48988.0,57
1,5.0,100038.0,2,0.0,0,46192.0,60
1,5.0,100038.0,2,0.0,0,55161.0,62
1,5.0,100038.0,2,0.0,0,51885.0,69
1,17.0,113.0,3,0.0,0,29611.0,46
1,1.0,68.0,3,102010.0,0,54697.0,47
1,12.0,1760.0,2,0.0,0,60774.0,47
1,12.0,1760.0,2,0.0,0,55968.0,47
1,12.0,1760.0,2,0.0,0,56739.0,48
1,12.0,1760.0,2,0.0,0,58071.0,50
1,12.0,1760.0,2,0.0,0,58654.0,54
3,12.0,3150.0,2,0.0,3,109619.0,60
3,12.0,3150.0,2,0.0,0,59332.0,62
3,12.0,3150.0,2,0.0,0,59452.0,67
2,12.0,308484.0,3,311581.0,0,3230.0,47
2,12.0,308484.0,3,311581.0,0,3236.0,53
2,12.0,308484.0,3,311581.0,0,3255.0,56
2,12.0,410310.0,3,311581.0,0,3243.0,63
2,12.0,410310.0,3,311581.0,0,3244.0,71
2,12.0,787870.0,3,311581.0,0,3215.0,152
2,12.0,787870.0,3,311581.0,0,3224.0,155
2,12.0,787870.0,3,311581.0,0,3214.0,159
2,12.0,787870.0,3,311581.0,0,3229.0,167
2,12.0,787870.0,3,311581.0,0,3213.0,174
2,12.0,787870.0,3,311581.0,0,3211.0,180
2,12.0,752431.0,3,311581.0,0,3247.0,202
2,12.0,752431.0,3,311581.0,0,3251.0,208
2,12.0,752431.0,3,311581.0,0,3249.0,210
2,12.0,775881.0,3,311581.0,0,3247.0,221
2,12.0,775881.0,3,311581.0,0,3246.0,223
2,12.0,775881.0,3,311581.0,0,3255.0,225
2,12.0,775881.0,3,311581.0,0,3245.0,229
2,12.0,775881.0,3,311581.0,0,3251.0,235
2,12.0,775881.0,3,311581.0,0,3248.0,238
2,12.0,775881.0,3,311581.0,0,3247.0,242
2,12.0,778975.0,3,311581.0,0,3256.0,245
2,12.0,778975.0,3,311581.0,0,3260.0,250
2,12.0,778975.0,3,311581.0,0,3255.0,253
2,12.0,778975.0,3,311581.0,0,3250.0,260
2,12.0,778975.0,3,311581.0,0,3256.0,267
2,12.0,826937.0,3,311581.0,0,3246.0,280
2,12.0,826937.0,3,311581.0,0,3251.0,285
2,12.0,826937.0,3,311581.0,0,3255.0,273
3,18.0,3577427.0,4,523323.0,4,15700.0,287
3,18.0,3577427.0,4,523323.0,4,15700.0,287
1,19.0,10840.0,2,306583.0,0,14689.0,47
1,19.0,10840.0,2,306583.0,0,23740.0,48
1,19.0,10840.0,2,306583.0,0,24054.0,49
1,19.0,10840.0,2,306583.0,0,24131.0,50
1,19.0,10840.0,2,306583.0,0,24859.0,53
1,19.0,10840.0,2,306583.0,0,25307.0,54
1,4.0,40576.0,4,60403.0,0,39225.0,48
1,12.0,1042469.0,5,0.0,4,42040.0,50
1,1.0,168.0,3,120751.0,0,36874.0,49
1,19.0,1864.0,2,0.0,0,38299.0,49
1,1.0,531.0,2,0.0,0,24744.0,49
1,19.0,815429.0,4,71026.0,0,137079.0,50
1,19.0,1447.0,2,0.0,1,67068.0,50
1,19.0,1447.0,2,0.0,1,27720.0,50
1,15.0,100.0,3,170636.0,0,40150.0,53
1,17.0,7569.0,5,201846.0,0,50461.0,53
1,17.0,1508593.0,3,157425.0,0,24524.0,53
1,12.0,0.0,2,0.0,0,31182.0,54
1,15.0,2391.0,4,405018.0,0,57715.0,54
1,15.0,2391.0,4,405018.0,0,58728.0,55
3,9.0,10332.0,2,0.0,0,55596.0,54
3,9.0,10332.0,2,0.0,0,55756.0,56
3,9.0,10332.0,2,0.0,0,37237.0,57
3,9.0,51913.0,2,0.0,0,60059.0,61
1,19.0,0.0,4,150742.0,0,36119.0,55
3,5.0,0.0,2,0.0,0,57026.0,57
3,5.0,0.0,2,0.0,0,74329.0,68
3,5.0,0.0,2,0.0,0,67659.0,71
3,5.0,999988.0,2,0.0,0,36948.0,125
3,5.0,999988.0,2,0.0,0,37041.0,126
3,5.0,999988.0,2,0.0,0,36988.0,127
3,5.0,999988.0,2,0.0,0,36962.0,130
3,5.0,999988.0,2,0.0,0,37002.0,133
3,5.0,999988.0,2,0.0,0,36922.0,134
3,5.0,999988.0,2,0.0,0,36328.0,139
3,5.0,999988.0,2,0.0,0,36839.0,146
3,5.0,999988.0,2,0.0,0,36825.0,148
3,5.0,999988.0,2,0.0,0,36971.0,151
3,5.0,444990.0,2,0.0,0,37117.0,154
3,5.0,444990.0,2,0.0,0,37158.0,155
3,5.0,444990.0,2,0.0,0,37265.0,158
3,5.0,444990.0,2,0.0,0,37077.0,160
3,5.0,444990.0,2,0.0,0,37091.0,161
3,5.0,444990.0,2,0.0,0,37171.0,162
3,5.0,444990.0,2,0.0,0,37104.0,163
3,5.0,444990.0,2,0.0,0,37131.0,166
3,5.0,444990.0,2,0.0,0,37158.0,167
3,5.0,444990.0,2,0.0,0,37104.0,169
3,5.0,444990.0,2,0.0,0,37011.0,174
3,5.0,444990.0,2,0.0,0,18538.0,175
3,5.0,444990.0,2,0.0,0,37143.0,176
3,5.0,444990.0,2,0.0,0,37156.0,179
3,5.0,444990.0,2,0.0,0,37089.0,180
3,5.0,444990.0,2,0.0,0,37023.0,181
3,5.0,267276.0,2,0.0,0,18465.0,187
3,15.0,517904.0,2,0.0,0,20759.0,229
3,15.0,517904.0,2,0.0,0,20736.0,230
3,15.0,517904.0,2,0.0,0,20744.0,231
3,15.0,517904.0,2,0.0,0,80462.0,232
3,5.0,517904.0,2,0.0,0,25216.0,235
3,5.0,517904.0,2,0.0,0,25550.0,236
3,5.0,517904.0,2,0.0,0,56304.0,236
3,5.0,517904.0,2,0.0,0,26310.0,237
3,5.0,517904.0,2,0.0,0,26680.0,238
3,5.0,517904.0,2,0.0,0,56230.0,238
3,5.0,517904.0,2,0.0,0,30376.0,242
3,5.0,73972.0,2,0.0,0,30800.0,244
3,5.0,73972.0,2,0.0,0,30812.0,245
3,5.0,73972.0,2,0.0,0,30835.0,246
3,5.0,73972.0,2,0.0,0,31149.0,250
3,5.0,73972.0,2,0.0,0,31183.0,251
3,5.0,73972.0,2,0.0,0,31589.0,252
3,5.0,73972.0,2,0.0,0,31566.0,253
3,5.0,73972.0,2,0.0,0,35165.0,257
3,5.0,73972.0,2,0.0,0,35178.0,258
3,5.0,73972.0,2,0.0,0,35549.0,259
3,5.0,73972.0,2,0.0,0,35587.0,260
3,5.0,73972.0,2,0.0,0,29618.0,265
3,5.0,73972.0,2,0.0,0,29650.0,266
3,5.0,73972.0,2,0.0,0,29703.0,267
3,5.0,73972.0,2,0.0,0,35312.0,270
3,5.0,73972.0,2,0.0,0,36837.0,271
3,5.0,43150.0,2,0.0,0,37277.0,277
3,5.0,43150.0,2,0.0,0,37291.0,279
3,5.0,43150.0,2,0.0,0,37250.0,280
3,5.0,43150.0,2,0.0,0,37250.0,280
3,5.0,43150.0,2,0.0,0,37224.0,272
3,5.0,43150.0,2,0.0,0,37182.0,281
3,5.0,43150.0,2,0.0,0,37216.0,284
3,5.0,43150.0,2,0.0,0,37203.0,285
3,5.0,43150.0,2,0.0,0,37231.0,286
3,5.0,43150.0,2,0.0,0,37257.0,287
3,5.0,43150.0,2,0.0,0,37358.0,278
3,5.0,43150.0,2,0.0,0,37298.0,288
3,5.0,43150.0,2,0.0,0,37338.0,291
3,5.0,43150.0,2,0.0,0,37243.0,293
3,5.0,43150.0,2,0.0,4,37270.0,294
3,5.0,43150.0,2,0.0,4,37177.0,295
3,5.0,43150.0,2,0.0,0,44611.0,298
3,5.0,43150.0,2,0.0,0,44595.0,299
3,5.0,43150.0,2,0.0,0,44563.0,300
3,5.0,43150.0,2,0.0,0,44451.0,301
3,5.0,43150.0,2,0.0,0,44419.0,302
3,5.0,170328.0,2,0.0,0,47355.0,313
3,5.0,170328.0,2,0.0,0,47372.0,314
3,5.0,170328.0,2,0.0,0,73992.0,315
3,5.0,170328.0,2,0.0,0,81333.0,316
3,5.0,170328.0,2,0.0,0,120434.0,319
3,5.0,170328.0,2,0.0,0,73833.0,320
3,5.0,170328.0,2,0.0,0,44347.0,321
3,5.0,170328.0,2,0.0,0,118217.0,322
3,5.0,170328.0,2,0.0,0,119303.0,328
3,5.0,170328.0,2,0.0,0,73347.0,329
3,5.0,170328.0,2,0.0,0,47338.0,312
3,5.0,170328.0,2,0.0,0,118633.0,330
3,5.0,708690.0,2,0.0,0,121912.0,326
3,5.0,708690.0,2,0.0,0,121130.0,334
1,1.0,0.0,3,513648.0,0,59495.0,57
1,17.0,3480644.0,3,733163.0,0,62843.0,60
1,17.0,3480644.0,3,733163.0,0,136159.0,78
1,17.0,56707.0,3,0.0,0,52087.0,60
1,14.0,36251.0,4,303865.0,0,70294.0,60
1,19.0,0.0,5,0.0,4,16905.0,62
1,19.0,0.0,5,0.0,4,45740.0,63
3,13.0,48468.0,3,0.0,0,67667.0,62
3,13.0,48468.0,3,0.0,0,7346.0,63
3,13.0,48468.0,3,0.0,0,39029.0,67
3,13.0,48468.0,3,0.0,0,73264.0,68
3,11.0,0.0,2,250582.0,0,81959.0,62
2,4.0,1689001.0,4,410794.0,4,15055.0,62
2,4.0,1427560.0,4,410794.0,4,21389.0,158
1,19.0,1015.0,7,0.0,3,830664.0,63
1,19.0,22255.0,2,0.0,0,4026.0,64
1,19.0,0.0,2,0.0,0,4387.0,145
1,19.0,0.0,2,0.0,0,4608.0,147
1,19.0,0.0,2,0.0,0,7349.0,151
1,19.0,17884.0,2,0.0,0,5586.0,153
1,19.0,17884.0,2,0.0,0,5532.0,160
1,19.0,17884.0,2,0.0,0,3683.0,169
1,19.0,44489.0,2,0.0,0,3676.0,202
1,19.0,44489.0,2,0.0,0,3651.0,204
1,19.0,44489.0,2,0.0,0,3591.0,207
1,19.0,16461.0,2,0.0,0,5160.0,245
1,19.0,16461.0,2,0.0,0,3673.0,252
1,19.0,17718.0,2,0.0,0,5918.0,299
3,19.0,67146.0,3,101357.0,0,81550.0,92
3,19.0,0.0,3,101357.0,1,64542.0,225
3,19.0,0.0,3,101357.0,1,52355.0,230
3,19.0,0.0,3,101357.0,1,52939.0,231
3,19.0,0.0,3,101357.0,1,53651.0,232
3,19.0,0.0,3,101357.0,1,52503.0,235
3,19.0,0.0,3,101357.0,1,55143.0,236
3,19.0,0.0,3,101357.0,1,55655.0,237
3,19.0,0.0,3,101357.0,1,56270.0,239
3,7.0,1850046.0,3,311213.0,3,166556.0,123
3,7.0,517.0,4,0.0,3,93005.0,69
3,7.0,517.0,4,0.0,3,5046.0,69
3,7.0,517.0,4,0.0,3,103339.0,120
3,7.0,517.0,4,0.0,3,419.0,120
1,1.0,131121.0,3,0.0,0,37333.0,68
1,17.0,1005546.0,4,312059.0,3,7511.0,68
1,19.0,53322.0,3,0.0,0,51974.0,68
3,19.0,44461.0,3,110977.0,0,137430.0,85
3,19.0,44461.0,3,110977.0,0,163543.0,88
3,3.0,357413.0,3,110977.0,0,64244.0,225
3,15.0,292.0,6,0.0,0,63033.0,70
3,15.0,292.0,6,0.0,0,110553.0,88
3,15.0,104920.0,6,0.0,0,118314.0,110
3,15.0,104920.0,6,0.0,0,121130.0,112
3,15.0,104920.0,6,0.0,0,118604.0,118
3,15.0,257632.0,6,0.0,0,129197.0,137
3,15.0,257632.0,6,0.0,0,125595.0,139
3,15.0,257632.0,6,0.0,0,125588.0,151
3,15.0,636.0,6,0.0,0,126322.0,167
3,15.0,636.0,6,0.0,0,126047.0,169
3,15.0,636.0,6,0.0,0,125821.0,175
1,18.0,104.0,3,31320.0,0,135720.0,70
1,12.0,111173.0,3,629878.0,0,6561.0,70
1,12.0,111173.0,3,629878.0,0,6559.0,76
1,12.0,111173.0,3,629878.0,0,6495.0,78
1,12.0,111173.0,3,629878.0,0,6471.0,82
1,12.0,111173.0,3,629878.0,0,9744.0,85
1,12.0,88919.0,3,629878.0,0,6495.0,90
1,12.0,88919.0,3,629878.0,0,6474.0,92
1,12.0,88919.0,3,629878.0,0,6475.0,96
1,12.0,88919.0,3,629878.0,0,6455.0,98
1,12.0,88919.0,3,629878.0,0,8115.0,105
1,12.0,88919.0,3,629878.0,0,8092.0,106
1,12.0,88919.0,3,629878.0,0,6466.0,110
1,12.0,88919.0,3,629878.0,0,6483.0,112
1,12.0,88919.0,3,629878.0,0,6437.0,117
1,12.0,95996.0,3,629878.0,0,9737.0,120
1,12.0,95996.0,3,629878.0,0,12940.0,127
1,12.0,95996.0,3,629878.0,0,9700.0,131
1,12.0,95996.0,3,629878.0,0,9712.0,134
1,12.0,95996.0,3,629878.0,0,6461.0,138
1,12.0,95996.0,3,629878.0,0,9672.0,141
1,12.0,95996.0,3,629878.0,0,6488.0,145
1,12.0,95996.0,3,629878.0,0,9732.0,148
1,12.0,136682.0,3,629878.0,0,6504.0,153
1,12.0,136682.0,3,629878.0,0,9753.0,158
1,12.0,136682.0,3,629878.0,0,3244.0,169
1,12.0,136682.0,3,629878.0,0,3247.0,176
1,12.0,136682.0,3,629878.0,0,6491.0,180
1,12.0,125495.0,3,629878.0,0,6509.0,187
1,12.0,125495.0,3,629878.0,0,9751.0,194
1,12.0,125495.0,3,629878.0,0,6520.0,197
1,12.0,124077.0,3,629878.0,0,6562.0,223
1,12.0,124077.0,3,629878.0,0,6579.0,225
1,12.0,124077.0,3,629878.0,0,13143.0,231
1,12.0,124077.0,3,629878.0,0,9843.0,236
1,12.0,124077.0,3,629878.0,0,9836.0,239
1,12.0,131740.0,3,629878.0,0,9842.0,280
1,12.0,131740.0,3,629878.0,0,9859.0,285
1,12.0,131740.0,3,629878.0,0,9903.0,288
1,12.0,131740.0,3,629878.0,0,13230.0,294
2,9.0,1383438.0,3,104181.0,4,32817.0,70
1,19.0,143.0,6,0.0,0,247674.0,71
1,9.0,1551922.0,4,303009.0,0,70702.0,71
1,4.0,372193.0,4,0.0,0,35321.0,71
1,4.0,554620.0,4,0.0,0,33272.0,120
1,4.0,554620.0,4,0.0,0,66042.0,127
1,4.0,554620.0,4,0.0,0,74106.0,131
1,4.0,554620.0,4,0.0,0,63833.0,133
1,4.0,554620.0,4,0.0,0,75191.0,134
1,4.0,554620.0,4,0.0,0,82640.0,137
1,4.0,554620.0,4,0.0,0,88409.0,138
1,4.0,554620.0,4,0.0,0,97625.0,139
1,4.0,554620.0,4,0.0,0,71409.0,140
1,4.0,554620.0,4,0.0,0,69054.0,147
1,4.0,402997.0,4,0.0,0,61713.0,153
1,4.0,402997.0,4,0.0,0,72190.0,166
1,4.0,402997.0,4,0.0,0,108124.0,176
1,4.0,319425.0,4,0.0,0,71178.0,244
2,12.0,212042.0,3,0.0,0,6514.0,71
2,12.0,767965.0,3,0.0,0,6448.0,180
2,12.0,800614.0,3,0.0,0,6480.0,183
2,12.0,800614.0,3,0.0,0,6458.0,194
2,12.0,800614.0,3,0.0,0,6486.0,200
2,12.0,50909.0,3,0.0,0,6576.0,251
2,12.0,50909.0,3,0.0,0,3267.0,259
2,12.0,50909.0,3,0.0,0,6535.0,265
2,12.0,57989.0,3,0.0,0,3270.0,278
2,12.0,30501.0,3,0.0,0,3280.0,344
2,12.0,30501.0,3,0.0,0,3263.0,348
2,12.0,30501.0,3,0.0,0,3271.0,351
2,12.0,30501.0,3,0.0,0,3266.0,357
2,12.0,34251.0,3,0.0,0,3281.0,364
1,17.0,279434.0,3,311743.0,0,139230.0,71
2,17.0,125914.0,4,209061.0,0,3260.0,75
2,17.0,125914.0,4,209061.0,0,3238.0,77
2,17.0,125914.0,4,209061.0,0,3225.0,84
2,17.0,125914.0,4,209061.0,0,3233.0,88
2,17.0,103844.0,4,209061.0,0,3234.0,90
2,17.0,103844.0,4,209061.0,0,3228.0,91
2,17.0,103844.0,4,209061.0,0,3226.0,97
2,17.0,103844.0,4,209061.0,0,3222.0,99
2,17.0,103844.0,4,209061.0,0,3225.0,102
2,17.0,103844.0,4,209061.0,0,3232.0,105
2,9.0,205276.0,5,104539.0,0,4909.0,76
1,15.0,55776.0,4,352558.0,0,96702.0,84
1,15.0,1784190.0,4,352558.0,0,90960.0,91
1,15.0,1784190.0,4,352558.0,0,160565.0,96
1,19.0,1091186.0,4,174169.0,4,46173.0,81
3,12.0,1401638.0,5,1029198.0,3,241233.0,280
2,13.0,0.0,4,0.0,4,4025.0,88
